Date,Open,High,Low,Close,Adj Close,Volume
2011-11-21,408.619995,408.619995,400.760010,404.260010,404.260010,0
2011-11-22,404.239990,406.730011,399.959991,401.809998,401.809998,0
2011-11-23,398.459991,398.459991,389.059998,389.079987,389.079987,0
2011-11-25,387.600006,391.799988,383.989990,383.989990,383.989990,0
2011-11-28,392.079987,404.019989,392.079987,404.010010,404.010010,0
2011-11-29,404.000000,405.489990,400.440002,402.809998,402.809998,0
2011-11-30,411.470001,426.269989,411.470001,426.269989,426.269989,0
2011-12-01,424.769989,428.480011,423.130005,423.140015,423.140015,0
2011-12-02,427.750000,431.220001,424.890015,425.410004,425.410004,0
2011-12-05,430.709991,436.450012,429.890015,433.010010,433.010010,0
2011-12-06,432.690002,435.420013,428.869995,432.519989,432.519989,0
2011-12-07,432.510010,432.790009,423.489990,431.049988,431.049988,0
2011-12-08,428.089996,428.850006,417.809998,418.260010,418.260010,0
2011-12-09,419.760010,433.529999,419.760010,431.679993,431.679993,0
2011-12-12,426.589996,426.589996,419.250000,424.220001,424.220001,0
2011-12-13,426.549988,429.540009,413.399994,414.790009,414.790009,0
2011-12-14,411.910004,412.260010,405.519989,407.000000,407.000000,0
2011-12-15,411.519989,412.480011,407.829987,410.890015,410.890015,0
2011-12-16,412.790009,419.399994,411.850006,414.660004,414.660004,0
2011-12-19,416.839996,418.989990,406.670013,407.209991,407.209991,0
2011-12-20,413.070007,424.470001,413.070007,424.470001,424.470001,0
2011-12-21,423.459991,425.040009,415.920013,424.130005,424.130005,0
2011-12-22,425.149994,428.140015,424.579987,426.619995,426.619995,0
2011-12-23,427.839996,428.640015,425.790009,428.500000,428.500000,0
2011-12-27,427.170013,431.970001,426.339996,430.829987,430.829987,0
2011-12-28,430.619995,430.619995,421.239990,421.529999,421.529999,0
2011-12-29,422.630005,427.510010,422.540009,426.839996,426.839996,0
2011-12-30,426.149994,427.980011,424.739990,425.029999,425.029999,0
2012-01-03,431.059998,435.970001,429.049988,430.390015,430.390015,0
2012-01-04,428.200012,428.769989,424.929993,427.429993,427.429993,0
2012-01-05,425.630005,431.940002,421.899994,430.619995,430.619995,0
2012-01-06,430.640015,432.390015,427.359985,429.429993,429.429993,0
2012-01-09,431.649994,432.730011,428.170013,432.119995,432.119995,0
2012-01-10,435.459991,439.149994,435.459991,439.019989,439.019989,0
2012-01-11,437.489990,440.820007,437.119995,440.450012,440.450012,0
2012-01-12,441.350006,442.459991,437.519989,442.329987,442.329987,0
2012-01-13,438.100006,440.100006,435.630005,438.769989,438.769989,0
2012-01-17,441.750000,444.450012,439.179993,440.179993,440.179993,0
2012-01-18,440.239990,448.190002,439.859985,448.190002,448.190002,0
2012-01-19,449.290009,452.440002,448.980011,450.970001,450.970001,0
2012-01-20,449.940002,451.769989,449.500000,451.000000,451.000000,0
2012-01-23,450.980011,453.720001,447.010010,449.809998,449.809998,0
2012-01-24,447.470001,453.390015,445.609985,453.109985,453.109985,0
2012-01-25,452.850006,458.450012,450.890015,457.829987,457.829987,0
2012-01-26,459.739990,460.750000,454.529999,456.320007,456.320007,0
2012-01-27,456.320007,460.529999,454.529999,460.429993,460.429993,0
2012-01-30,460.140015,460.140015,453.529999,456.380005,456.380005,0
2012-01-31,458.100006,458.359985,453.700012,456.660004,456.660004,0
2012-02-01,459.269989,466.890015,459.170013,466.660004,466.660004,0
2012-02-02,467.299988,470.690002,466.809998,468.500000,468.500000,0
2012-02-03,473.230011,480.559998,473.230011,479.420013,479.420013,0
2012-02-06,477.179993,479.190002,476.250000,478.369995,478.369995,0
2012-02-07,477.790009,479.559998,474.839996,478.040009,478.040009,0
2012-02-08,478.029999,480.940002,473.880005,478.209991,478.209991,0
2012-02-09,479.070007,479.649994,473.959991,476.670013,476.670013,0
2012-02-10,475.589996,475.589996,469.380005,470.220001,470.220001,0
2012-02-13,474.149994,477.230011,472.940002,477.130005,477.130005,0
2012-02-14,475.329987,476.119995,472.339996,475.260010,475.260010,0
2012-02-15,476.809998,477.850006,470.440002,471.790009,471.790009,0
2012-02-16,471.369995,480.470001,471.369995,480.470001,480.470001,0
2012-02-17,481.609985,481.720001,478.119995,478.869995,478.869995,0
2012-02-21,479.750000,480.510010,473.970001,475.540009,475.540009,0
2012-02-22,473.920013,476.220001,472.619995,473.119995,473.119995,0
2012-02-23,474.230011,481.279999,471.989990,481.079987,481.079987,0
2012-02-24,481.100006,482.820007,480.070007,480.940002,480.940002,0
2012-02-27,478.279999,482.760010,473.880005,480.649994,480.649994,0
2012-02-28,480.910004,483.380005,476.820007,479.200012,479.200012,0
2012-02-29,479.619995,482.019989,471.410004,471.410004,471.410004,0
2012-03-01,473.170013,479.250000,473.170013,474.640015,474.640015,0
2012-03-02,474.750000,475.429993,465.320007,466.880005,466.880005,0
2012-03-05,466.630005,466.869995,462.679993,466.470001,466.470001,0
2012-03-06,461.980011,461.980011,455.160004,456.470001,456.470001,0
2012-03-07,458.260010,462.000000,458.070007,461.730011,461.730011,0
2012-03-08,464.730011,469.190002,461.929993,468.739990,468.739990,0
2012-03-09,469.130005,477.510010,469.040009,475.019989,475.019989,0
2012-03-12,475.309998,476.500000,471.540009,472.940002,472.940002,0
2012-03-13,475.829987,481.940002,474.700012,481.940002,481.940002,0
2012-03-14,481.380005,482.029999,475.809998,477.269989,477.269989,0
2012-03-15,477.869995,481.750000,476.010010,481.750000,481.750000,0
2012-03-16,482.179993,482.570007,479.489990,480.790009,480.790009,0
2012-03-19,480.420013,488.130005,480.000000,484.959991,484.959991,0
2012-03-20,481.750000,481.750000,477.790009,479.500000,479.500000,0
2012-03-21,480.500000,482.670013,478.649994,480.640015,480.640015,0
2012-03-22,476.929993,477.119995,473.209991,475.970001,475.970001,0
2012-03-23,476.299988,480.910004,472.899994,480.910004,480.910004,0
2012-03-26,484.809998,491.250000,484.809998,490.869995,490.869995,0
2012-03-27,491.140015,491.940002,487.500000,487.500000,487.500000,0
2012-03-28,487.630005,488.390015,479.329987,482.859985,482.859985,0
2012-03-29,479.420013,482.089996,475.720001,481.100006,481.100006,0
2012-03-30,483.910004,484.910004,478.670013,480.600006,480.600006,0
2012-04-02,479.769989,486.140015,478.190002,486.140015,486.140015,0
2012-04-03,485.549988,486.679993,481.519989,483.309998,483.309998,0
2012-04-04,479.000000,479.000000,472.000000,474.440002,474.440002,0
2012-04-05,472.649994,475.170013,472.519989,473.670013,473.670013,0
2012-04-09,467.720001,467.720001,463.279999,464.809998,464.809998,0
2012-04-10,464.390015,465.000000,452.489990,452.910004,452.910004,0
2012-04-11,457.000000,460.730011,457.000000,460.209991,460.209991,0
2012-04-12,460.390015,468.369995,460.390015,467.320007,467.320007,0
2012-04-13,466.369995,466.369995,460.660004,461.149994,461.149994,0
2012-04-16,461.140015,464.339996,456.829987,460.440002,460.440002,0
2012-04-17,463.739990,471.309998,463.739990,467.920013,467.920013,0
2012-04-18,467.209991,467.209991,462.929993,464.869995,464.869995,0
2012-04-19,465.459991,469.489990,459.549988,462.079987,462.079987,0
2012-04-20,462.079987,468.089996,462.079987,464.019989,464.019989,0
2012-04-23,458.839996,458.839996,452.470001,457.179993,457.179993,0
2012-04-24,457.670013,460.970001,456.190002,459.250000,459.250000,0
2012-04-25,463.890015,469.220001,463.890015,468.980011,468.980011,0
2012-04-26,468.510010,474.190002,468.200012,473.399994,473.399994,0
2012-04-27,473.690002,477.920013,470.170013,477.220001,477.220001,0
2012-04-30,477.220001,477.220001,472.070007,472.529999,472.529999,0
2012-05-01,473.309998,480.760010,471.820007,472.529999,472.529999,0
2012-05-02,469.750000,474.730011,467.809998,474.619995,474.619995,0
2012-05-03,474.209991,474.309998,465.070007,466.959991,466.959991,0
2012-05-04,464.109985,464.160004,457.809998,458.359985,458.359985,0
2012-05-07,456.190002,460.320007,455.820007,458.799988,458.799988,0
2012-05-08,455.660004,457.519989,449.029999,457.140015,457.140015,0
2012-05-09,456.890015,457.179993,450.079987,454.769989,454.769989,0
2012-05-10,455.399994,458.119995,453.380005,455.470001,455.470001,0
2012-05-11,452.220001,458.779999,452.170013,455.320007,455.320007,0
2012-05-14,450.720001,452.059998,447.679993,448.470001,448.470001,0
2012-05-15,448.380005,452.100006,446.600006,447.390015,447.390015,0
2012-05-16,448.410004,451.690002,444.489990,444.769989,444.769989,0
2012-05-17,444.959991,445.450012,433.359985,433.359985,433.359985,0
2012-05-18,433.179993,436.299988,427.989990,428.940002,428.940002,0
2012-05-21,430.149994,440.809998,427.980011,440.809998,440.809998,0
2012-05-22,441.079987,443.929993,435.600006,438.049988,438.049988,0
2012-05-23,435.059998,442.410004,431.119995,441.779999,441.779999,0
2012-05-24,442.559998,442.820007,436.440002,441.709991,441.709991,0
2012-05-25,441.790009,443.070007,440.230011,441.899994,441.899994,0
2012-05-29,445.130005,449.850006,443.540009,448.630005,448.630005,0
2012-05-30,444.790009,444.790009,439.200012,439.709991,439.709991,0
2012-05-31,440.070007,440.459991,432.140015,438.489990,438.489990,0
2012-06-01,432.260010,432.260010,423.220001,423.220001,423.220001,0
2012-06-04,424.510010,426.779999,418.420013,423.739990,423.739990,0
2012-06-05,421.890015,429.630005,421.730011,429.529999,429.529999,0
2012-06-06,429.750000,441.100006,429.750000,441.100006,441.100006,0
2012-06-07,445.220001,447.269989,437.690002,437.829987,437.829987,0
2012-06-08,436.619995,443.820007,434.220001,442.940002,442.940002,0
2012-06-11,446.940002,447.450012,432.369995,432.429993,432.429993,0
2012-06-12,434.529999,439.100006,430.820007,439.029999,439.029999,0
2012-06-13,437.790009,440.049988,431.570007,433.059998,433.059998,0
2012-06-14,433.529999,438.679993,432.070007,438.250000,438.250000,0
2012-06-15,437.989990,444.660004,437.670013,444.220001,444.220001,0
2012-06-18,441.529999,447.380005,440.170013,446.079987,446.079987,0
2012-06-19,448.100006,456.049988,448.100006,454.079987,454.079987,0
2012-06-20,453.850006,455.609985,450.269989,452.589996,452.589996,0
2012-06-21,453.279999,453.279999,440.369995,440.799988,440.799988,0
2012-06-22,443.250000,447.690002,441.209991,447.200012,447.200012,0
2012-06-25,447.200012,447.200012,438.339996,439.940002,439.940002,0
2012-06-26,440.720001,443.510010,438.109985,442.119995,442.119995,0
2012-06-27,443.019989,448.239990,443.019989,447.910004,447.910004,0
2012-06-28,444.950012,447.589996,440.269989,446.899994,446.899994,0
2012-06-29,453.109985,461.109985,453.109985,460.760010,460.760010,0
2012-07-02,461.399994,466.549988,459.410004,466.549988,466.549988,0
2012-07-03,466.559998,472.869995,466.450012,472.869995,472.869995,0
2012-07-05,471.700012,474.540009,469.799988,472.649994,472.649994,0
2012-07-06,468.220001,468.220001,463.649994,465.570007,465.570007,0
2012-07-09,464.820007,466.029999,462.570007,464.950012,464.950012,0
2012-07-10,467.029999,468.359985,457.279999,458.029999,458.029999,0
2012-07-11,458.290009,459.450012,453.000000,455.589996,455.589996,0
2012-07-12,452.350006,456.329987,447.040009,454.690002,454.690002,0
2012-07-13,456.059998,462.149994,456.059998,461.160004,461.160004,0
2012-07-16,460.029999,461.019989,457.079987,458.980011,458.980011,0
2012-07-17,459.119995,462.100006,454.779999,460.309998,460.309998,0
2012-07-18,459.890015,466.649994,459.730011,464.239990,464.239990,0
2012-07-19,465.950012,466.670013,462.989990,463.690002,463.690002,0
2012-07-20,459.950012,459.950012,455.859985,456.399994,456.399994,0
2012-07-23,450.309998,450.640015,445.390015,448.790009,448.790009,0
2012-07-24,449.760010,450.100006,440.600006,442.309998,442.309998,0
2012-07-25,444.730011,446.589996,442.299988,443.579987,443.579987,0
2012-07-26,447.730011,450.279999,445.290009,448.279999,448.279999,0
2012-07-27,449.269989,460.559998,448.730011,459.200012,459.200012,0
2012-07-30,459.380005,460.649994,454.730011,455.670013,455.670013,0
2012-07-31,455.070007,458.290009,452.230011,452.519989,452.519989,0
2012-08-01,452.519989,454.500000,442.950012,442.950012,442.950012,0
2012-08-02,440.609985,444.570007,439.309998,442.579987,442.579987,0
2012-08-03,446.880005,455.149994,446.880005,453.440002,453.440002,0
2012-08-06,454.109985,458.600006,454.109985,456.940002,456.940002,0
2012-08-07,458.799988,465.000000,458.799988,462.179993,462.179993,0
2012-08-08,460.130005,462.239990,459.709991,460.429993,460.429993,0
2012-08-09,460.529999,463.109985,460.029999,462.040009,462.040009,0
2012-08-10,460.720001,461.359985,458.989990,461.200012,461.200012,0
2012-08-13,460.480011,460.929993,455.190002,459.850006,459.850006,0
2012-08-14,461.700012,462.510010,457.320007,458.600006,458.600006,0
2012-08-15,457.929993,462.989990,457.839996,462.989990,462.989990,0
2012-08-16,462.630005,468.519989,460.899994,468.140015,468.140015,0
2012-08-17,467.269989,472.049988,467.059998,472.049988,472.049988,0
2012-08-20,471.019989,471.019989,467.040009,468.910004,468.910004,0
2012-08-21,470.040009,474.380005,466.679993,467.799988,467.799988,0
2012-08-22,467.529999,467.869995,465.130005,466.809998,466.809998,0
2012-08-23,466.420013,466.570007,462.670013,464.100006,464.100006,0
2012-08-24,463.350006,467.350006,462.820007,466.100006,466.100006,0
2012-08-27,467.769989,468.899994,465.540009,466.890015,466.890015,0
2012-08-28,466.589996,469.609985,466.220001,469.279999,469.279999,0
2012-08-29,469.760010,472.399994,468.619995,471.250000,471.250000,0
2012-08-30,471.209991,471.209991,465.700012,466.279999,466.279999,0
2012-08-31,469.320007,469.700012,464.100006,468.410004,468.410004,0
2012-09-04,469.790009,476.230011,465.989990,475.239990,475.239990,0
2012-09-05,474.029999,476.529999,473.220001,474.369995,474.369995,0
2012-09-06,476.709991,485.230011,476.709991,484.260010,484.260010,0
2012-09-07,485.779999,486.890015,484.839996,485.790009,485.790009,0
2012-09-10,485.339996,486.880005,483.739990,484.220001,484.220001,0
2012-09-11,484.220001,486.910004,483.799988,484.709991,484.709991,0
2012-09-12,485.559998,486.869995,483.839996,486.380005,486.380005,0
2012-09-13,486.309998,494.529999,484.709991,491.850006,491.850006,0
2012-09-14,493.329987,498.829987,493.290009,496.040009,496.040009,0
2012-09-17,494.239990,494.660004,491.859985,493.670013,493.670013,0
2012-09-18,492.869995,493.559998,490.850006,492.869995,492.869995,0
2012-09-19,493.350006,494.260010,491.250000,492.420013,492.420013,0
2012-09-20,489.649994,490.690002,487.190002,489.760010,489.760010,0
2012-09-21,493.450012,494.640015,491.640015,491.890015,491.890015,0
2012-09-24,489.369995,491.600006,487.140015,488.480011,488.480011,0
2012-09-25,490.029999,491.709991,481.420013,481.570007,481.570007,0
2012-09-26,481.989990,482.040009,476.589996,478.010010,478.010010,0
2012-09-27,479.299988,485.420013,478.329987,484.790009,484.790009,0
2012-09-28,482.459991,484.309998,480.380005,482.200012,482.200012,0
2012-10-01,484.000000,487.470001,481.089996,483.410004,483.410004,0
2012-10-02,484.839996,484.989990,481.230011,483.109985,483.109985,0
2012-10-03,483.940002,484.910004,480.010010,482.500000,482.500000,0
2012-10-04,483.570007,485.309998,480.100006,485.309998,485.309998,0
2012-10-05,486.609985,490.459991,482.929993,483.619995,483.619995,0
2012-10-08,481.809998,482.510010,480.609985,481.190002,481.190002,0
2012-10-09,479.619995,479.619995,473.989990,474.149994,474.149994,0
2012-10-10,474.660004,475.279999,472.209991,473.260010,473.260010,0
2012-10-11,476.339996,478.790009,474.190002,474.910004,474.910004,0
2012-10-12,474.809998,476.329987,471.359985,472.250000,472.250000,0
2012-10-15,473.359985,475.890015,471.299988,475.769989,475.769989,0
2012-10-16,477.559998,480.670013,477.549988,480.630005,480.630005,0
2012-10-17,481.100006,484.140015,480.670013,483.260010,483.260010,0
2012-10-18,482.040009,482.359985,479.399994,479.829987,479.829987,0
2012-10-19,476.739990,476.779999,467.390015,469.170013,469.170013,0
2012-10-22,468.920013,469.529999,466.160004,468.309998,468.309998,0
2012-10-23,464.850006,466.890015,460.690002,466.399994,466.399994,0
2012-10-24,467.920013,468.609985,463.049988,464.079987,464.079987,0
2012-10-25,467.119995,468.540009,463.209991,465.880005,465.880005,0
2012-10-26,465.519989,467.290009,460.140015,463.750000,463.750000,0
2012-10-31,463.880005,466.980011,463.140015,466.980011,466.980011,0
2012-11-01,466.619995,472.690002,466.329987,472.369995,472.369995,0
2012-11-02,473.619995,473.959991,463.679993,463.679993,463.679993,0
2012-11-05,463.619995,467.929993,462.500000,467.450012,467.450012,0
2012-11-06,468.309998,471.079987,468.279999,470.459991,470.459991,0
2012-11-07,466.640015,466.640015,457.899994,459.890015,459.890015,0
2012-11-08,459.489990,460.570007,453.390015,453.390015,453.390015,0
2012-11-09,453.380005,457.630005,450.720001,454.619995,454.619995,0
2012-11-12,455.720001,456.549988,453.570007,454.339996,454.339996,0
2012-11-13,453.609985,455.799988,451.649994,452.279999,452.279999,0
2012-11-14,453.929993,454.500000,442.959991,443.470001,443.470001,0
2012-11-15,443.200012,444.269989,438.100006,441.250000,441.250000,0
2012-11-16,440.410004,445.450012,437.359985,444.859985,444.859985,0
2012-11-19,448.420013,454.480011,448.420013,454.480011,454.480011,0
2012-11-20,453.369995,455.339996,452.160004,455.190002,455.190002,0
2012-11-21,456.040009,457.970001,455.119995,457.970001,457.970001,0
2012-11-23,459.649994,462.890015,459.420013,462.880005,462.880005,0
2012-11-26,461.779999,463.690002,459.750000,463.690002,463.690002,0
2012-11-27,463.200012,465.899994,462.790009,463.010010,463.010010,0
2012-11-28,461.290009,466.609985,457.570007,466.540009,466.540009,0
2012-11-29,469.220001,472.140015,468.769989,471.799988,471.799988,0
2012-11-30,472.459991,472.459991,468.380005,470.200012,470.200012,0
2012-12-03,472.279999,472.760010,467.980011,468.799988,468.799988,0
2012-12-04,468.440002,470.140015,465.820007,469.369995,469.369995,0
2012-12-05,469.670013,470.279999,465.149994,467.350006,467.350006,0
2012-12-06,466.670013,469.279999,465.579987,468.239990,468.239990,0
2012-12-07,470.119995,470.350006,467.100006,468.559998,468.559998,0
2012-12-10,468.880005,471.140015,468.720001,470.700012,470.700012,0
2012-12-11,473.220001,476.420013,472.989990,476.200012,476.200012,0
2012-12-12,477.640015,477.720001,472.390015,472.980011,472.980011,0
2012-12-13,472.750000,474.459991,468.720001,469.859985,469.859985,0
2012-12-14,468.899994,471.450012,468.230011,469.109985,469.109985,0
2012-12-17,470.040009,475.209991,470.040009,475.149994,475.149994,0
2012-12-18,475.779999,482.989990,475.670013,482.989990,482.989990,0
2012-12-19,482.910004,485.040009,481.070007,482.529999,482.529999,0
2012-12-20,482.619995,484.709991,481.079987,484.519989,484.519989,0
2012-12-21,481.869995,482.029999,478.359985,481.980011,481.980011,0
2012-12-24,481.130005,481.130005,479.380005,480.390015,480.390015,0
2012-12-26,480.750000,481.119995,476.160004,476.549988,476.549988,0
2012-12-27,476.690002,477.660004,470.380005,475.950012,475.950012,0
2012-12-28,473.630005,476.739990,473.260010,473.299988,473.299988,0
2012-12-31,473.089996,483.700012,472.660004,483.320007,483.320007,0
2013-01-02,483.929993,496.880005,483.929993,496.609985,496.609985,0
2013-01-03,496.880005,499.839996,495.209991,496.320007,496.320007,0
2013-01-04,496.720001,500.829987,496.720001,500.010010,500.010010,0
2013-01-07,498.440002,499.640015,497.750000,499.170013,499.170013,0
2013-01-08,499.230011,499.769989,496.059998,498.760010,498.760010,0
2013-01-09,500.410004,502.429993,500.160004,502.429993,502.429993,0
2013-01-10,504.570007,504.619995,500.089996,503.109985,503.109985,0
2013-01-11,504.070007,504.109985,501.570007,503.290009,503.290009,0
2013-01-14,502.679993,503.410004,501.209991,502.700012,502.700012,0
2013-01-15,500.559998,506.279999,500.209991,506.079987,506.079987,0
2013-01-16,505.119995,505.549988,503.700012,504.690002,504.690002,0
2013-01-17,506.299988,509.459991,506.160004,509.049988,509.049988,0
2013-01-18,508.709991,510.690002,507.739990,510.690002,510.690002,0
2013-01-22,510.480011,513.630005,509.029999,513.630005,513.630005,0
2013-01-23,513.890015,514.049988,511.940002,512.169983,512.169983,0
2013-01-24,511.880005,517.789978,511.850006,515.080017,515.080017,0
2013-01-25,516.359985,519.190002,515.659973,519.190002,519.190002,0
2013-01-28,519.580017,519.979980,516.479980,518.840027,518.840027,0
2013-01-29,518.289978,518.520020,515.750000,518.359985,518.359985,0
2013-01-30,518.039978,518.590027,510.880005,512.409973,512.409973,0
2013-01-31,512.359985,515.630005,511.480011,514.960022,514.960022,0
2013-02-01,516.969971,521.320007,516.640015,520.039978,520.039978,0
2013-02-04,517.429993,518.539978,513.080017,513.619995,513.619995,0
2013-02-05,515.539978,520.059998,515.419983,519.150024,519.150024,0
2013-02-06,516.989990,520.820007,516.239990,520.789978,520.789978,0
2013-02-07,520.580017,520.960022,515.489990,518.570007,518.570007,0
2013-02-08,519.260010,522.520020,519.260010,522.200012,522.200012,0
2013-02-11,522.070007,522.179993,519.890015,521.280029,521.280029,0
2013-02-12,521.739990,523.369995,521.659973,522.710022,522.710022,0
2013-02-13,523.049988,525.090027,522.429993,524.750000,524.750000,0
2013-02-14,523.770020,527.390015,523.630005,526.869995,526.869995,0
2013-02-15,529.270020,529.330017,525.619995,526.260010,526.260010,0
2013-02-19,526.869995,531.520020,526.849976,531.520020,531.520020,0
2013-02-20,531.210022,531.349976,521.780029,521.780029,521.780029,0
2013-02-21,521.380005,521.440002,513.719971,516.659973,516.659973,0
2013-02-22,519.619995,523.309998,519.619995,523.309998,523.309998,0
2013-02-25,524.570007,524.570007,511.619995,511.619995,511.619995,0
2013-02-26,513.150024,514.780029,509.890015,513.179993,513.179993,0
2013-02-27,513.010010,521.390015,512.859985,519.169983,519.169983,0
2013-02-28,519.030029,522.890015,518.799988,520.119995,520.119995,0
2013-03-01,516.909973,523.710022,513.789978,523.109985,523.109985,0
2013-03-04,522.869995,524.919983,519.799988,524.909973,524.909973,0
2013-03-05,526.809998,531.789978,526.809998,531.780029,531.780029,0
2013-03-06,532.890015,534.119995,531.929993,533.320007,533.320007,0
2013-03-07,533.390015,535.849976,532.909973,535.799988,535.799988,0
2013-03-08,538.739990,541.729980,536.280029,541.729980,541.729980,0
2013-03-11,540.419983,541.599976,539.590027,541.599976,541.599976,0
2013-03-12,540.840027,541.570007,538.979980,540.500000,540.500000,0
2013-03-13,540.250000,542.900024,539.340027,542.330017,542.330017,0
2013-03-14,543.280029,546.669983,543.020020,546.669983,546.669983,0
2013-03-15,547.030029,547.030029,544.020020,545.299988,545.299988,0
2013-03-18,540.690002,544.580017,538.679993,542.469971,542.469971,0
2013-03-19,543.359985,544.710022,535.809998,539.780029,539.780029,0
2013-03-20,542.150024,545.630005,542.150024,545.630005,545.630005,0
2013-03-21,542.619995,544.530029,539.140015,540.760010,540.760010,0
2013-03-22,542.539978,543.119995,541.260010,542.510010,542.510010,0
2013-03-25,544.070007,546.580017,538.789978,541.679993,541.679993,0
2013-03-26,543.580017,544.739990,541.210022,544.250000,544.250000,0
2013-03-27,541.380005,544.690002,538.299988,544.590027,544.590027,0
2013-03-28,545.799988,547.330017,544.619995,546.270020,546.270020,0
2013-04-01,546.250000,546.409973,536.229980,538.419983,538.419983,0
2013-04-02,540.909973,542.250000,535.349976,536.469971,536.469971,0
2013-04-03,537.070007,537.429993,524.969971,526.520020,526.520020,0
2013-04-04,526.989990,530.200012,525.510010,530.169983,530.169983,0
2013-04-05,524.030029,528.270020,520.299988,528.109985,528.109985,0
2013-04-08,530.059998,532.380005,527.039978,532.369995,532.369995,0
2013-04-09,533.119995,533.940002,530.520020,531.080017,531.080017,0
2013-04-10,532.309998,541.630005,532.309998,541.070007,541.070007,0
2013-04-11,540.609985,544.409973,540.330017,541.510010,541.510010,0
2013-04-12,539.309998,540.609985,535.580017,539.619995,539.619995,0
2013-04-15,537.239990,537.239990,518.250000,519.659973,519.659973,0
2013-04-16,523.030029,529.890015,522.659973,529.440002,529.440002,0
2013-04-17,526.330017,526.330017,516.049988,520.840027,520.840027,0
2013-04-18,522.090027,522.489990,514.809998,516.599976,516.599976,0
2013-04-19,516.570007,523.260010,515.479980,522.789978,522.789978,0
2013-04-22,523.729980,525.270020,515.760010,524.340027,524.340027,0
2013-04-23,527.299988,532.289978,526.650024,532.289978,532.289978,0
2013-04-24,531.880005,533.900024,530.210022,533.559998,533.559998,0
2013-04-25,535.460022,541.510010,535.429993,538.760010,538.760010,0
2013-04-26,538.690002,539.090027,534.960022,536.780029,536.780029,0
2013-04-29,538.630005,541.210022,538.289978,540.340027,540.340027,0
2013-04-30,540.210022,542.469971,538.330017,542.469971,542.469971,0
2013-05-01,541.630005,541.710022,529.400024,529.400024,529.400024,0
2013-05-02,531.549988,539.349976,531.280029,538.820007,538.820007,0
2013-05-03,542.950012,549.969971,542.950012,546.880005,546.880005,0
2013-05-06,547.119995,550.030029,546.960022,549.770020,549.770020,0
2013-05-07,550.690002,553.849976,549.119995,553.849976,553.849976,0
2013-05-08,552.630005,555.169983,551.130005,555.169983,555.169983,0
2013-05-09,554.719971,555.590027,552.159973,553.200012,553.200012,0
2013-05-10,553.940002,559.890015,553.940002,559.890015,559.890015,0
2013-05-13,559.489990,561.669983,558.090027,560.400024,560.400024,0
2013-05-14,560.719971,568.119995,560.719971,568.119995,568.119995,0
2013-05-15,566.679993,571.109985,566.539978,568.929993,568.929993,0
2013-05-16,568.440002,570.820007,566.340027,567.590027,567.590027,0
2013-05-17,568.359985,574.340027,568.359985,574.239990,574.239990,0
2013-05-20,573.169983,576.229980,572.760010,573.650024,573.650024,0
2013-05-21,573.549988,575.760010,572.289978,574.640015,574.640015,0
2013-05-22,574.950012,580.080017,562.710022,565.739990,565.739990,0
2013-05-23,561.650024,568.049988,559.119995,568.039978,568.039978,0
2013-05-24,565.669983,567.650024,561.400024,567.340027,567.340027,0
2013-05-28,572.320007,579.520020,572.280029,575.950012,575.950012,0
2013-05-29,573.169983,573.309998,566.500000,570.059998,570.059998,0
2013-05-30,571.130005,575.690002,571.130005,575.030029,575.030029,0
2013-05-31,572.330017,575.789978,569.409973,569.609985,569.609985,0
2013-06-03,570.969971,573.070007,563.539978,572.099976,572.099976,0
2013-06-04,572.049988,574.440002,563.169983,567.210022,567.210022,0
2013-06-05,566.090027,567.500000,558.599976,559.190002,559.190002,0
2013-06-06,559.179993,565.799988,556.669983,565.789978,565.789978,0
2013-06-07,568.530029,572.609985,566.409973,571.729980,571.729980,0
2013-06-10,573.059998,574.549988,570.159973,574.359985,574.359985,0
2013-06-11,570.539978,573.460022,565.099976,569.099976,569.099976,0
2013-06-12,571.979980,573.390015,564.030029,564.460022,564.460022,0
2013-06-13,564.059998,573.929993,562.460022,573.179993,573.179993,0
2013-06-14,572.940002,573.030029,568.130005,568.799988,568.799988,0
2013-06-17,572.090027,574.630005,569.669983,572.520020,572.520020,0
2013-06-18,573.049988,580.539978,573.049988,579.580017,579.580017,0
2013-06-19,579.369995,579.500000,572.489990,572.489990,572.489990,0
2013-06-20,567.369995,567.369995,555.580017,557.250000,557.250000,0
2013-06-21,558.809998,559.890015,551.630005,558.969971,558.969971,0
2013-06-24,554.869995,556.239990,547.229980,552.309998,552.309998,0
2013-06-25,555.859985,557.729980,553.150024,556.599976,556.599976,0
2013-06-26,556.590027,561.140015,556.590027,558.760010,558.760010,0
2013-06-27,561.700012,568.190002,561.700012,567.780029,567.780029,0
2013-06-28,566.580017,569.080017,564.619995,565.700012,565.700012,0
2013-07-01,568.190002,576.159973,568.190002,574.059998,574.059998,0
2013-07-02,573.590027,576.919983,569.690002,573.530029,573.530029,0
2013-07-03,571.309998,575.780029,570.559998,574.419983,574.419983,0
2013-07-05,580.359985,583.710022,575.659973,583.710022,583.710022,0
2013-07-08,585.229980,586.799988,584.179993,586.159973,586.159973,0
2013-07-09,588.070007,591.510010,586.659973,590.619995,590.619995,0
2013-07-10,590.359985,592.349976,589.210022,591.979980,591.979980,0
2013-07-11,591.969971,600.419983,591.969971,600.289978,600.289978,0
2013-07-12,600.299988,604.280029,600.270020,602.890015,602.890015,0
